index,n_lsRestaurants,avg_dist_from_home,median_dist_from_home,total_visits,min_dist_from_home,max_dist_from_home,sd_dist_from_home,avg_income,average_weekly_vistor_difference,count_new_bus_past_year,total_businesses,average_visitors,new_business_proportion,count_bigger_places_by_tract,Arts/Sports,Gas Stations,Health,Hotel,Movie,Transport,avg_dwell_time,min_dwell_time,max_dwell_time,sd_dwell_time,Total_Hotels,Total_Gas_Convenience,street_address_count,is_strip,total_land_per_tract,total_acres_per_tract,total_population_estimate,median_age_total,median_age_male,median_age_female,unknown_race,white_alone,black_or_african_american_alone,american_indian_and_alaska_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,two_races_including_some_other_race,two_races_excluding_some_other_race_and_three_or_more_races,commute_unkown,commute_less_than_5_minutes,commute_5_to_9_minutes,commute_10_to_14_minutes,commute_15_to_19_minutes,commute_20_to_24_minutes,commute_25_to_29_minutes,commute_30_to_34_minutes,commute_35_to_39_minutes,commute_40_to_44_minutes,commute_45_to_59_minutes,commute_60_to_89_minutes,commute_90_or_more_minutes,annual_income_unknown,annual_income_less_than_$10_000,annual_income_$10_000_to_$14_999,annual_income_$15_000_to_$19_999,annual_income_$20_000_to_$24_999,annual_income_$25_000_to_$29_999,annual_income_$30_000_to_$34_999,annual_income_$35_000_to_$39_999,annual_income_$40_000_to_$44_999,annual_income_$45_000_to_$49_999,annual_income_$50_000_to_$59_999,annual_income_$60_000_to_$74_999,annual_income_$75_000_to_$99_999,annual_income_$100_000_to_$124_999,annual_income_$125_000_to_$149_999,annual_income_$150_000_to_$199_999,annual_income_$200_000_or_more,weekend_pct_by_tract,prediction,tract,diff
185,22,7504.050060707921,7490.5,25400,7025.122194513716,8031.809262948207,307.93701309009555,53095,0.137,38,31670,97.05067887590779,0.0011998736975055257,3,1,6,33,1,1,0,15.733748357160351,11.047675334909377,20.067594433399602,1.7968765972222938,0,0,149,1,51147289936,12638770.598142447,7035,28.2,29.64,25.96,7035,6353,28,30,227,50,7,340,65,275,2951,26,569,390,570,280,315,256,202,149,126,48,20,1721,12,14,0,51,11,31,197,62,57,200,180,204,260,118,188,136,26.97,16.666666666666668,49049000204,5.333333333333332
186,2,5243.622957889103,4142.6,472,1585.3103448275863,17265,4029.288909217243,30897,0.026,9,10703,24.64084836027282,0.0008408857329720639,0,1,4,1,0,0,0,40.49470888502584,6,354.74468085106383,50.00391109204438,0,0,4,1,1121431354241,277111722.743304,4117,33.833332,32.633335,33.3,4117,3159,46,0,58,171,615,68,7,61,1923,20,102,140,484,365,138,257,81,45,248,1,42,873,98,15,37,14,9,55,9,90,68,114,160,74,81,36,7,6,20.37,1.149171270718232,49035113906,0.850828729281768
187,20,47574.48427477245,34596.97678571429,27665,9769.762005649718,111273.2675873975,36059.179523942264,36296,0.402,31,32378,61.14621038977083,0.0009574402371980975,4,0,7,24,7,0,4,20.216001887727803,10.820786516853932,24.650371640937678,2.3921738910710943,2,4,135,1,79403184482,19620954.202768575,4744,30.7,29.45,35.6,4744,3596,64,233,87,76,463,225,9,216,1902,80,627,516,438,162,11,10,32,0,20,0,6,860,50,12,20,14,39,20,49,26,28,60,157,173,115,9,66,22,24.77,16.666666666666668,49053271200,3.333333333333332
188,2,16094.9,14047,98,9141,26742,5720.843206109471,30827,-0.003,14,11647,25.37846655791191,0.001202026272859964,0,0,2,2,1,0,1,281.52769012687713,5,865,152.40971997147568,0,0,40,1,10445746825,2581200.2554318444,4658,27.7,27.666666,27.7,4658,2381,45,188,123,127,1424,370,0,370,1980,11,225,451,505,254,53,372,33,0,59,17,0,869,60,19,46,53,104,88,18,70,38,81,96,108,14,37,28,9,25.33,2.6666666666666665,49035102600,-0.6666666666666665
189,8,9703.017185024652,10133.081081081082,6258,7204.845991561181,11404.861963190184,1419.9506954803019,26412,0.107,15,14756,79.55103008945514,0.0010165356465166712,1,0,5,1,9,0,0,10.312562920965528,7.91866028708134,16.317191283292978,1.4452233648276818,0,0,48,1,75688456100,18703024.82834318,4359,25.65,26.1,24.15,4359,3924,22,113,50,53,111,86,25,61,1810,19,215,306,511,284,107,154,0,17,98,49,50,978,0,4,56,100,9,87,128,87,68,81,209,25,106,0,18,0,27.78,4.6,49049002801,3.4000000000000004
190,11,4550.961967165287,4511.626666666667,4945,3737.498422712934,5513.194656488549,569.9474902793361,54930,-0.099,32,21072,20.669608959757024,0.0015186028853454822,2,0,1,49,0,1,0,21.497117355638036,15.041158536585366,39.91098484848485,3.35553675265254,0,0,84,1,17645284844,4360244.845059267,5847,39.25,35.325,43.625,5847,5532,3,0,161,26,65,60,0,60,2591,25,167,381,450,724,255,324,0,31,155,66,13,1425,0,24,14,0,0,29,78,30,63,99,190,256,137,70,103,332,22.95,9.304347826086957,49035110800,1.695652173913043
191,9,6413.749508514968,6398.588516746411,8411,5861.423929098966,7020.402464065708,386.26872705491417,40050,0.016,20,18858,58.259995757768586,0.0010605578534309047,2,1,1,25,0,0,0,13.712217616936373,9.52681660899654,19.59531772575251,2.5495774255393986,0,0,85,1,50785558444,12549384.799770089,4897,25.75,26.15,28.05,4897,4245,0,40,193,4,254,161,26,135,2281,234,558,655,279,199,49,71,10,92,46,15,73,991,92,26,57,0,66,21,16,19,29,123,155,113,124,16,25,109,23.97,9.304347826086957,49005000401,-0.304347826086957
192,3,3355.3011988068242,3358.2382352941177,5451,2960.7327188940094,3602.7380073800737,163.851219745635,66132,0.471,7,5363,55.154764124557154,0.0013052396046988625,1,0,2,5,0,0,0,8.661634104715246,6.461254612546125,13.64676616915423,1.3217510658243024,0,0,15,1,15407197988,3807201.538422754,8839,29.4,28.75,29.1,8839,8229,48,0,119,46,58,339,49,290,3978,127,321,781,793,314,217,253,387,209,401,95,80,2017,25,17,0,24,12,8,13,0,74,117,176,428,251,258,356,258,22.83,4.6,49011125406,-1.5999999999999996
193,3,3612.7376248832584,3754.714285714286,2185,2986.9868421052633,4316.903225806452,431.3048956044683,62925,-0.009,9,4778,76.58853076601088,0.0018836333193804938,0,0,2,9,0,0,0,10.010733730637575,7.496503496503497,20.941935483870967,1.45918426024925,0,0,40,1,8513225390,2103663.8087594914,3946,32.9,34.5,32.35,3946,3395,9,0,33,0,396,113,61,52,1883,32,174,281,167,329,147,375,70,90,162,56,0,982,0,0,13,0,10,104,0,0,6,75,101,259,173,54,80,107,20.77,2.4761904761904763,49035113102,0.5238095238095237
194,10,9044.77601334701,8780.669691470055,7299,8481.179487179486,10497.011363636364,580.6890044024835,28626,0.257,38,31127,37.370417965110676,0.0012208050888296335,2,3,3,7,5,5,1,36.49479835992385,15.260330578512397,73.45822454308095,12.604314141373692,0,0,134,1,120549921807,29788534.431621864,2508,35.3,38.6,28.2,2508,1895,163,121,34,31,51,213,35,178,1130,79,130,306,148,208,88,84,0,5,12,35,35,374,4,5,0,5,28,32,30,3,13,15,66,71,28,12,26,36,24.14,11.033333333333333,49057201100,-1.0333333333333332
195,8,2980.373365284834,2986.891221374046,7824,2662.487012987013,3277.3451143451143,162.3711813731543,46801,0.158,6,7289,34.43023734394293,0.0008231581835642749,0,0,1,8,0,0,0,10.317532691642123,8.283645655877342,17.203984819734345,1.7396417093193417,0,0,16,1,5041764791,1245847.2126866314,6533,33.225,33.575,33.5,6533,4958,94,0,145,139,671,526,336,190,3126,79,90,643,687,970,153,238,40,18,200,8,0,1563,26,0,23,37,7,92,97,29,46,153,256,342,306,58,52,39,23.96,6.7,49035113521,1.2999999999999998
196,5,33876.38228521034,34944.091603053435,4323,21308.194117647057,47596.20786516854,8698.536338840626,39992,0.108,7,14163,34.96349643437125,0.0004942455694415026,2,0,8,5,3,0,2,17.629591987147556,7.4795454545454545,77.62977099236642,12.167252574681978,1,4,270,1,179077242207,44250950.27389185,6160,32.625,28.725,33.625,6160,5638,26,45,15,6,190,240,35,205,2748,535,589,277,125,50,78,230,63,168,416,179,38,1574,88,53,27,17,49,57,90,160,33,28,231,266,208,146,108,13,22.63,6.517647058823529,49023010100,-1.5176470588235293
197,7,4775.945600640958,4914.806682577566,5771,3866.0184049079753,5774.865591397849,504.95673210624557,46807,-0.019,16,15079,39.92366867829432,0.0010610783208435573,0,0,2,44,0,0,0,17.347068157790943,12.278708133971293,28.54248366013072,2.5631241947336694,0,0,156,1,25878550348,6394729.059352197,7032,38,34.575,42.375,7032,6681,0,18,68,0,172,93,0,93,2366,5,240,200,525,404,104,264,51,96,214,203,60,1878,109,36,12,24,15,60,0,182,106,50,222,322,320,231,104,85,22.06,6.517647058823529,49011126101,0.48235294117647065
198,9,9197.17649375655,9319.087570621468,5806,7224.259168704157,10456.455357142857,895.7314904782797,71108,0.091,18,14043,53.024496190272735,0.001281777397991882,0,0,0,1,2,0,0,17.31369616621291,10.092936802973977,24.783816425120772,2.797188183239891,1,0,46,1,124081363217,30661172.60888638,8052,24.8,25.8,23.3,8052,7144,40,11,391,112,70,284,0,284,2853,152,475,352,298,392,365,370,77,88,234,21,29,1814,21,0,63,37,0,19,15,56,67,71,65,266,308,204,378,244,32.13,6.517647058823529,49049010212,2.4823529411764707
199,4,9472.287898802037,9280.466101694916,2249,5699.390070921986,14622.68888888889,2564.7704490521305,30191,-0.048,1,9778,30.746267130292495,0.00010227040294538761,0,0,0,0,3,0,0,11.050662739920519,8.03825136612022,16.766990291262136,1.7149712854554364,1,0,43,1,5895384333,1456781.1953654634,6409,37.44,35.88,39.06,6409,4379,125,23,201,59,1412,210,31,179,2993,70,128,550,710,425,56,474,28,44,386,101,21,1519,119,68,14,117,104,121,115,32,121,49,163,331,93,22,50,0,29.32,2.9382716049382718,49035100600,1.0617283950617282
200,8,4891.185741223641,4862.219810040706,11910,4390.376266280752,5378.167533818939,272.33407143895926,37607,0.262,7,13109,51.72621862842322,0.0005339842856053093,2,0,6,17,0,0,0,11.61374926835781,9.157450076804915,14.234234234234235,1.0155814450268612,0,0,49,1,10099259335,2495581.3319910173,6306,28.7,27.175,30.625,6306,5236,14,95,73,0,744,144,0,144,2851,77,291,456,625,566,33,265,55,126,170,187,0,1539,41,63,0,87,61,77,33,81,41,107,178,481,163,49,61,16,27.17,10.567164179104477,49057210701,-2.567164179104477
201,6,9224.494466960175,9528.91286307054,4149,6624.931372549019,11585.625,1620.3044356336843,28630,-0.012,25,18296,19.092315260166156,0.0013664188893747267,1,0,0,32,0,0,0,23.99695014561786,10.270833333333334,33.33134920634921,4.000890290863635,0,0,86,1,11337689233,2801604.0245381375,3824,25.5,25.15,25.75,3824,3007,41,140,155,0,189,292,0,292,2052,27,257,383,672,370,96,104,30,9,40,6,58,1102,12,30,49,108,82,63,85,149,110,72,56,187,66,0,22,11,22.41,9.304347826086957,49049001108,-3.304347826086957
202,9,6381.275714914173,6295.8169336384435,7618,4878.167938931298,7337.033942558747,665.0294331704134,65965,0.042,28,15608,36.976486417221935,0.0017939518195797027,1,1,1,72,0,1,0,18.12084857278725,11.741312741312742,25.57439446366782,3.278564842306879,0,0,107,1,23357416509,5771743.319966859,5231,37.333332,34.066666,38.033333,5231,4617,0,0,197,58,145,214,0,214,2315,117,515,206,497,362,100,199,20,32,209,58,0,1468,75,0,0,73,22,41,18,0,26,75,50,197,153,233,219,286,20.31,9.304347826086957,49057202000,-0.304347826086957
203,6,31576.73945638561,15124.211229946524,13079,6741.212264150943,104604.39924670433,34862.679403224814,28308,0.328,16,15720,31.281424936386767,0.0010178117048346056,0,0,1,26,8,0,0,15.651971817957833,8.95664739884393,122.37884615384615,8.851898334266348,2,1,118,1,20927590626,5171320.26789327,3578,38.466667,32.7,44.366665,3578,3294,0,11,0,19,166,88,0,88,1316,102,451,306,271,83,40,8,0,34,0,0,21,801,7,0,8,52,45,98,31,60,34,93,157,154,44,0,0,18,23.37,10.567164179104477,49053271400,-4.567164179104477
204,6,4994.416811421082,5039.1672354948805,5377,4771.617142857142,5227.45625,145.6936423636036,76204,-0.08,11,8039,50.158353028983704,0.0013683293942032592,0,0,3,9,0,0,0,13.285650071532322,10.043103448275861,21.127240143369175,1.7581342779596418,0,0,37,1,22979697778,5678406.988800458,5186,33.45,32.35,35.65,5186,4861,30,85,100,0,0,110,0,110,2385,57,244,227,463,289,135,536,83,56,138,81,76,1244,11,0,0,28,9,0,0,11,20,37,117,164,235,162,278,172,21.13,6.517647058823529,49035113013,-0.5176470588235293
205,9,28820.666871190977,23823.47329650092,8949,9560.125,73191.18048128342,17522.040408098364,44132,0.258,17,12274,74.28792569659443,0.0013850415512465374,0,1,3,8,1,1,0,13.567945546880841,9.416338582677165,18.89016897081413,2.1807857136802777,0,0,89,1,698187252234,172525827.4011115,5774,42.55,42.7,42.7,5774,5615,7,19,40,12,42,39,0,39,2270,56,438,560,638,132,29,44,16,30,116,111,100,1587,33,33,60,32,51,67,90,39,31,165,201,333,156,136,67,93,27.26,10.567164179104477,49021110702,-1.567164179104477
206,4,386839.59263697336,314088.4367816092,1555,213331.16666666666,668444.2397260274,155989.65205897676,33646,0.344,15,29130,24.66275317542053,0.0005149330587023687,0,1,5,9,43,1,0,20.003073941478654,9.40625,62.51724137931034,6.049467647697329,13,2,429,1,173815271678,42950689.0382832,4362,38.65,37.75,38.65,4362,3947,31,159,98,0,0,127,0,127,1852,340,719,499,225,23,13,0,0,33,0,0,0,1183,73,0,98,22,44,78,50,21,73,152,194,129,127,48,50,24,28.56,4.166666666666667,49019000200,-0.16666666666666696
207,8,8192.693149573313,8690.00655737705,4368,6366.615384615385,9882.175373134329,1256.6489430462138,46102,0.007,6,14339,29.8329730106702,0.0004184392217030476,0,0,1,15,0,0,1,17.48480216698164,10.465714285714286,34.73828125,3.7054660253818494,0,0,46,1,6236412406,1541051.0674851171,4333,32.933334,31,34.633335,4333,3703,125,71,155,3,74,202,0,202,2664,41,336,560,641,490,167,255,50,44,6,74,0,696,20,16,0,16,22,32,0,20,14,61,41,118,57,110,54,115,25.14,6.517647058823529,49035103300,1.4823529411764707
208,2,6174.129166666667,4638,131,1794,13050,3538.4228831795012,56153,0.035,4,4576,28.4375,0.0008741258741258741,0,0,3,4,0,0,0,76.48009722238854,5.75,887,130.59762735498055,0,0,12,1,5004808648,1236715.1508676456,3440,38.35,38.65,39.2,3440,2709,46,33,276,0,217,159,65,94,1779,0,32,151,370,566,114,242,99,61,85,54,5,819,0,0,9,7,19,0,9,4,0,74,131,215,168,46,71,66,26.12,1.149171270718232,49035113522,0.850828729281768
209,7,6374.458890497138,6123.09364548495,13972,4841.0698351115425,7706.862542955327,913.4420342267479,22315,0.272,26,15871,61.0127906244093,0.0016382080524226577,1,0,2,60,0,1,0,19.193206833781034,9.88217967599411,55.28164116828929,10.277875633058114,0,0,116,1,8319786332,2055863.9765134044,6266,23.533333,23.483334,25.733334,6266,5083,192,0,270,35,471,215,3,212,3180,108,1341,718,483,77,30,206,28,7,28,45,109,1115,99,26,89,94,108,84,0,91,127,76,149,129,14,16,13,0,23.68,10.567164179104477,49005000600,-3.567164179104477
210,13,4508.105240978855,4555.369426751592,9731,4076.9154929577467,4920.221283783784,234.97480771917247,29877,0.123,10,12675,68.68299802761341,0.0007889546351084812,2,0,4,7,2,0,0,15.19339441257721,10.18632075471698,27.33684210526316,3.256446018442647,0,0,159,1,29063970215,7181863.451187131,5009,31.05,31.2,31.85,5009,4193,0,0,0,6,691,119,0,119,2066,41,345,294,156,282,112,125,196,168,152,195,0,1145,24,18,69,84,28,55,16,25,146,203,161,224,52,12,28,0,27.97,10.567164179104477,49045130900,2.432835820895523
211,5,53518.10126535603,43872.87755102041,6915,36057.395454545454,106769.35494327391,20272.339581389533,39524,0.643,7,11943,46.19023695888805,0.0005861173909402997,1,0,3,8,2,0,1,27.55043862805589,8.859879032258064,232.11627906976744,27.92071020443802,0,0,153,1,594511570817,146907008.5805021,5548,29.875,29.45,31.075,5548,4937,18,160,20,0,290,123,29,94,2257,173,509,272,171,135,121,454,94,89,129,71,39,1316,72,36,30,31,9,36,60,45,101,130,180,207,142,77,106,54,26.37,6.517647058823529,49003960500,-1.5176470588235293
212,8,7924.8479478290965,7772.87987987988,12561,5811.538860103627,10379.913714804723,1366.3671895854325,33150,0.21,6,8080,68.16262376237624,0.0007425742574257426,1,3,3,1,4,0,0,13.233002112274285,9.095671981776766,19.360294117647058,1.8851877365174543,0,0,39,1,9359661813,2312822.8040766516,4476,25.725,27.2,24.975,4476,4093,225,23,29,16,0,90,21,69,2000,278,826,354,178,167,13,31,26,11,55,52,9,810,10,47,0,20,10,51,56,40,25,115,58,154,80,96,28,20,16.47,6.857142857142857,49021110400,1.1428571428571432
213,14,9383.927520380212,9341.868035190615,12356,7810.641909814323,10489.410800385727,715.2557414170205,62514,0.096,64,54507,54.17052855596529,0.0011741611169207625,2,0,7,57,13,2,2,19.537360604084167,9.959183673469388,29.875601374570447,3.743452703715767,1,4,216,1,399325073313,98675374.62893234,9256,29.4,30.8,29.366667,9256,8136,51,81,461,149,224,154,27,127,4831,241,615,574,792,904,528,447,174,172,295,60,29,2228,19,20,0,36,46,20,20,20,66,98,125,528,372,268,353,237,26.03,11.033333333333333,49035112817,2.966666666666667
214,8,23093.353205621588,17723.252747252747,6503,7352.543417366946,58181.75630252101,16851.59303533572,43469,1.748,23,18617,25.844389536445185,0.0012354299833485525,0,0,2,24,6,0,0,22.134117615886414,10.577868852459016,47.58134920634921,5.636528304078793,1,1,75,1,176883098841,43708765.64012123,6989,44.7,41.1,46.35,6989,6587,10,2,145,58,0,187,0,187,2253,153,314,693,636,134,33,151,0,113,13,13,0,1862,79,77,38,27,57,87,98,41,35,179,150,365,219,146,221,43,22.93,9.304347826086957,49053271500,-1.304347826086957
215,1,3996.4615384615386,3911,2902,3336,4896,460.28082286516764,60787,0.542,5,3930,60.545038167938934,0.001272264631043257,1,0,0,1,1,0,0,9.294871794871796,7,13,1.03311585533965,0,0,11,1,8829948395,2181927.767775858,6538,21.733334,20.066668,23.666666,6538,6442,8,0,44,0,0,44,0,44,2134,111,168,267,273,481,214,263,72,49,133,73,30,1395,28,25,9,10,0,8,41,18,82,99,153,199,305,150,152,116,28.54,1.6842105263157894,49049010220,-0.6842105263157894
216,7,4066.2750152944477,3882.4333333333334,1924,3464.336448598131,5350.359375,534.4635198046262,55375,-0.017,8,11691,23.257377469848603,0.0006842870584210076,1,0,0,15,0,0,1,19.9839650068637,9.429411764705883,43.98692810457516,8.19541336602396,0,0,45,1,7782013246,1922977.3528757908,7306,34.75,32.475,40.25,7306,6541,19,0,204,16,363,163,15,148,3579,77,326,533,571,751,489,389,66,215,106,26,30,1817,15,0,0,26,25,47,38,29,57,178,242,235,334,212,297,82,23.03,4.166666666666667,49035112611,2.833333333333333
217,6,7565.620590075923,7273.594736842106,6993,6661.540372670807,9709.802935010483,828.5245323173358,57831,0.308,11,17107,32.0683345998714,0.0006430116326649909,0,0,3,5,2,0,1,10.457113072028296,8.534772182254196,13.978753541076488,0.9564750505455596,0,0,42,1,190518848586,47078232.78444853,8351,33.2,33.35,32.4,8351,7728,102,0,14,15,64,428,18,410,3349,136,512,492,734,557,185,221,10,97,197,96,112,1808,15,0,0,24,43,18,3,62,37,106,168,375,463,177,225,92,22.77,4.6,49057210402,1.4000000000000004
218,14,4909.338575558386,4880.730245231608,12426,4335.748378728924,5634.288366336634,433.5396798929178,39150,0.081,32,27534,32.73465533522191,0.0011621994624827485,0,0,2,43,1,0,0,13.370672540492953,9.075,16.984575835475578,1.6452322860669029,0,0,126,1,21125825722,5220305.22693958,6360,29.133333,27.25,29.366667,6360,6126,0,109,28,0,86,11,0,11,2907,245,619,288,526,336,465,245,8,82,55,0,38,1609,12,0,44,62,38,98,84,99,87,190,218,346,133,106,31,61,22.34,10.567164179104477,49011126901,3.432835820895523
219,6,4684.617541220817,4801.865470852018,6308,3689.9123711340208,5589.959090909091,531.0940390530913,33545,-0.014,9,10404,51.02479815455594,0.0008650519031141869,0,1,2,6,0,1,0,13.758942559383012,8.278501628664495,21.02866972477064,3.123780487050389,0,0,40,1,6568551444,1623124.4112189184,3412,28.733334,27.8,29,3412,3032,105,0,28,0,123,124,54,70,1666,26,334,362,201,331,40,128,0,24,72,109,39,817,11,35,38,89,32,7,52,42,64,112,77,151,39,14,54,0,27.61,6.517647058823529,49057210800,-0.5176470588235293
220,4,7965.198834274763,7886.008875739645,5613,7653.861171366594,8379.735735735736,250.92947132971344,33161,0.082,12,9475,50.46300791556728,0.001266490765171504,1,1,4,10,0,1,0,10.576857341453941,7.918803418803419,14.943181818181818,1.6024072285390125,0,0,35,1,6951765259,1717818.6072141398,6472,32.94,27.42,36.24,6472,6116,69,35,0,0,207,45,0,45,2866,29,364,755,679,304,182,208,0,82,33,166,64,1698,47,25,151,28,56,148,17,174,99,106,253,313,95,44,80,62,23.54,4.6,49057200500,-0.5999999999999996
221,13,10977.468358487447,10673.449127906977,11437,9298.04457652303,12840.889395667047,955.505828490056,57774,0.151,34,18615,40.504807950577494,0.0018264840182648401,0,0,2,26,9,3,0,34.97429027215623,10.434034416826004,77.88717948717948,12.391424167853938,2,1,80,1,43754723933,10812027.754866578,8475,23.75,25.025,22.475,8475,7658,0,155,225,40,117,280,0,280,3436,207,302,371,660,400,276,521,132,64,318,107,78,1928,26,89,0,17,0,77,51,49,55,75,190,569,231,224,92,183,20.18,10.567164179104477,49049010108,2.432835820895523
222,2,4295.022371763731,4193.676470588235,959,2268.659574468085,8677.131578947368,1578.8409025170859,34277,0.006,6,6829,22.326109240005856,0.0008786059452335627,0,0,2,0,0,0,0,10.88543854811995,7.241379310344827,46.78947368421053,3.7045033586978326,0,0,136,1,4781421725,1181515.0400122176,3946,22.133333,21.933332,23.2,3946,3790,0,91,0,39,0,26,0,26,1559,83,136,327,303,247,134,135,13,82,37,31,31,792,11,21,20,10,38,7,30,77,65,130,85,175,47,6,70,0,21.43,1.84375,49049002902,0.15625
223,2,7700.854363968824,7600.451612903225,895,5863.011904761905,9896.351851851852,1303.8094502453878,38358,-0.071,6,14385,13.732916232186305,0.0004171011470281543,0,0,3,40,0,0,1,18.91852733882568,7.666666666666667,75.26829268292683,10.574612418766797,0,0,52,1,10851645441,2681499.987835002,4380,36.233334,31.566668,41.5,4380,3882,33,0,4,101,179,181,0,181,1937,60,428,348,294,170,80,212,35,40,165,30,75,1136,18,6,32,24,28,174,28,101,51,84,69,208,127,130,45,11,18.9,2.3636363636363638,49049000203,-0.36363636363636376
224,6,590726.0045483423,499296.55555555556,576,54203,1603168.9481865284,475987.49423418933,35165,0.061,13,17596,20.93862241418504,0.0007388042736985678,1,1,12,2,34,0,2,58.8120161862631,12.823529411764707,202.4090909090909,34.0229386844527,11,10,267,1,0,0,2614,46.6,45.65,46.45,2614,2414,1,141,3,1,49,5,0,5,1149,346,299,81,218,71,12,53,2,26,25,8,8,683,0,39,8,57,19,34,21,45,38,35,86,163,50,25,42,21,29.71,4.181818181818182,49017000400,1.8181818181818183
225,4,4458.167110626849,4283.7,452,2827.1666666666665,6799.142857142857,1287.6626829317427,80274,-0.036,8,5601,15.177825388323514,0.0014283163720764148,0,0,1,4,0,0,0,43.84173849082261,6.65625,617.6842105263158,81.63485900202689,0,0,13,1,4071694927,1006137.7287509498,4439,42.7,39.775,44.7,4439,4067,66,6,181,0,14,105,22,83,2105,49,207,279,368,449,292,215,81,72,38,35,20,1258,31,0,18,0,31,10,25,16,20,68,104,143,87,96,172,437,24.73,1.84375,49035110900,2.15625
226,1,4369.7692307692305,4221,618,2926,7772,1331.1900787043996,57577,0.071,5,7463,27.024922953235965,0.0006699718611818304,0,0,1,9,0,0,0,9.913461538461538,6,27.5,2.7245381150658634,0,0,64,1,10185030473,2516775.8417779496,4253,32.233334,31.766666,31.7,4253,4037,13,0,33,145,0,25,18,7,1732,127,348,364,296,201,80,158,10,16,63,69,0,997,8,12,9,32,6,34,20,40,32,55,132,193,51,153,137,83,19.97,1.149171270718232,49049000603,-0.149171270718232
227,9,5588.885879948666,5666.189610389611,6224,4853.663291139241,6325.5579196217495,457.94768707463265,42697,-0.023,20,19876,24.05559468705977,0.001006238679814852,1,0,4,32,0,1,3,13.349487207826627,8.427659574468086,18.08448753462604,1.8651444592212938,0,0,44,1,24193170716,5978262.68222286,5520,31.25,32.5,31,5520,3810,21,11,304,212,1035,127,24,103,2975,61,161,433,432,749,182,538,96,41,202,66,14,1310,28,9,0,35,46,92,116,10,62,237,179,159,102,89,111,35,23.1,9.304347826086957,49035112918,-0.304347826086957
